,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong,Tweet After Cleansing
11493,1,1,1,0,0,0,0,0,1,1,0,0,trus geblek nya lagi si blekok pisan ini masi punya bini blm cere gw putusin dong begitu tau ada bininya bbrp waktu kemudian gw uda jalan sama laki gw iseng gw posting tytyd laki gw dulu bininya si ble
11494,0,0,0,0,0,0,0,0,0,0,0,0, tum bahas ketimpangan ekonomi dong hehe
11495,0,1,0,0,0,0,0,0,0,0,0,0,aku juga mau kaya akun kntl ah yg ngrusuhin semua akun yg ngetwit bokep atau kntl atau apa mau search pake keywords selfi ah
11496,0,1,0,0,0,0,0,0,0,0,0,0, mana ada anjir kagak lah
11497,0,1,0,0,0,0,0,0,0,0,0,0, emangnya sinbiy setan apa eon hwhw
11498,0,0,0,0,0,0,0,0,0,0,0,0,ketua dpr budaya tak identik peunjukan seni bicarapolitik
11499,0,0,0,0,0,0,0,0,0,0,0,0,budaya kamoro sukses pukau publik swiss
11500,1,1,1,0,0,0,0,1,0,1,0,0, ini yang banci 
11501,1,0,1,0,0,0,0,0,1,1,0,0,berakhirnya masa jabatan djarot menandai berakhirnya pemerintahan dki yang bersih transparan profesional siapsiap dibohongin anies sandi 
11502,0,0,0,0,0,0,0,0,0,0,0,0,pilih mana pilpres
11504,1,1,0,1,0,0,0,0,1,0,1,0,mulut jamban bani taplak bani serbet cebongers taikers sumbu pendek iq jongkok dan masih banyak lagi itu benarbenar familier ditelinga siapa sebenarnya yang memulai tapi kalo harus menghentikan istilah cebong dan kampret
11505,1,1,1,0,0,0,0,0,1,1,0,0, ga ada aroma pkimalah penumpas pkiga ada terlibat langsg maupun tak korupsicuma difitnah murahan oleh para penjilat pantat iblis 
11506,0,0,0,0,0,0,0,0,0,0,0,0, hyunjin anak tunggal in pny abang amp adik mereka berdua sama katolik sekolah di sopa hyunjin dance line in vokal line
11507,0,0,0,0,0,0,0,0,0,0,0,0, to name a few trade war aschina suku bunga as meningkat oleh the fed trump tax reform plan instabilitas geopolitik investor asing banyak narik dana lg dr pasar saham indo
11508,1,0,1,0,0,0,0,0,1,1,0,0,apa lagi pembelaan atas mega proyek ini pak alasannya untuk memperkuat ekonomi ekonomi siapa meikaagate
11509,1,0,1,0,0,0,0,0,1,1,0,0,salah satu yang aku duga tetap akan dipakai menjegal jokowi jokowi membela ahok si penista agama
11510,1,1,0,1,0,0,0,0,1,0,1,0, krn cebong tdk akn mengakui pria lajang yg hanya lulusan si sastra sbg profesor krn utk disebut profesor ank smp pun tau hrs melalui strata pnddikan lg stlh siitu jwb an knp cebong lbh cerdas dari bani kamfret
11511,1,0,0,1,1,0,0,0,0,0,0,1, usir dubes myanmar putus hub diplomatik unjuk rasa nasional tarik nobel suu kyi tuntut maaf ummat budha utus pasukan penyelamat
11512,0,0,0,0,0,0,0,0,0,0,0,0,buaya mn au chris paul
11513,0,0,0,0,0,0,0,0,0,0,0,0,suatu saat pak bisa jadi ri insya allah
11514,0,0,0,0,0,0,0,0,0,0,0,0,benyamin sueb dulu nyanyi ngedumel sekarang jadi musik rap
11515,1,0,0,1,0,0,0,0,1,0,1,0, asal setia bayar pajak dan uang pajaknya tdk utk bayar upah orangorang yg mau mengubah uu kpk
11516,1,0,0,1,0,1,0,0,0,0,1,0,gmn dgn etnis cina yg ada di indonesia imigran gelap jg kan
11517,0,1,0,0,0,0,0,0,0,0,0,0, kirain banci
11518,1,0,1,0,0,0,0,0,1,1,0,0, apa ga lebih baik pak sby nyapres lagi ya mbah biar jokowi mundur aja lahhh
11519,0,0,0,0,0,0,0,0,0,0,0,0,cakada terkena ott kpu jatim yakin pilkada lancar
11520,0,0,0,0,0,0,0,0,0,0,0,0,masy sidomulyo kec aek kuo kab labura deklarasi anti hoax amp pilkada 
11521,1,0,1,0,1,0,0,0,0,1,0,0,luar biasa jauh berbeda dg terjdi bom perancis dari dua peiwa tsb bs kita lihat reaksi rezim jokowi seolah memperlihatkan rezim anti islam
11522,1,1,0,1,0,0,0,0,1,0,1,0, dulu dipaksa menanam sama van den bosch di ambil hasilnya di jual sama belanda via voc lalu hasilnya pun di korup voc sayangnya sampai merdeka pin begitu hasil panen di salurkan lewat badan pemerintah amp jg di korup sama pejabat bangke
11523,1,0,1,0,0,0,0,0,1,1,0,0,makin ancur ini negara karena jokowi lol 
11524,0,0,0,0,0,0,0,0,0,0,0,0,anjing dengan daun telinga tegak memiliki pendengaran yang lebih baik daripada anjing berdaun telinga jatuh
11525,1,1,1,0,1,0,0,0,0,1,0,0, namanya juga standar janda teriak benci kapir aseng tapi oshinya kapir aseng semua 
11526,0,0,0,0,0,0,0,0,0,0,0,0, eue lewat mulu
11527,0,0,0,0,0,0,0,0,0,0,0,0, hebatlah di rejim ini org sdh pada kaya smua
11528,1,0,1,0,0,0,0,0,1,1,0,0,kemacetan makin menggila karena peumbuhan mobilmotor x dari peumbuhan jalan ganti presidenpun tak akan bisa kurangi kemacetan ini tapi dg ganti presiden minimal bisa mengurangi kemacetan yg lain jadi tetap gantipresiden
11529,0,0,0,0,0,0,0,0,0,0,0,0, iya mas orang kristen klo nyanyi jingle bell juga keren
11530,0,1,0,0,0,0,0,0,0,0,0,0, tu pisang bule mn ko gak neko pkai profil kontol mr mr bule ya q mau kontol km cyg
11531,0,0,0,0,0,0,0,0,0,0,0,0, kalau kata guru ngaji saya disuruh perbanyak baca alhamdulillah biar hidup jadi ayem kalo temen saya orang katolik dia banyak memuji tuhan 
11532,0,0,0,0,0,0,0,0,0,0,0,0,iori berapa kali poto merem meluluk itu gak sengaja merem gegara pas ngedip atau emang sipit maximal ya kw monmaap dek iori xd
11533,1,0,1,0,0,0,0,0,1,1,0,0,walahjadi ini toh maksud anies sandi dgn dp smua pendukungnya bisa nginep gratis di penjara okeoce saracen
11534,0,0,0,0,0,0,0,0,0,0,0,0, jgn prnh tkut bpk presiden krn anda tdk brjln sendirian diblkg mu ada mayoritas masyarakat indonesia yg trs mendukungmubgsa ini bgsa bermaabatdan dgn kjadian inikita jd taubhw yg slma ini triak anti aseng trnyta mlah jd ag
11535,0,1,0,0,0,0,0,0,0,0,0,0, pgn ngomong bangke
11536,0,0,0,0,0,0,0,0,0,0,0,0,jangan kasih kendor anda layak dpt bintang 
11537,0,0,0,0,0,0,0,0,0,0,0,0, hahahhaha ye wehh silap bom pun aku tak dengau ecehh kau memang kita sama ah ni brother susah bangun
11539,0,0,0,0,0,0,0,0,0,0,0,0, eh nurull kuliah dimana jurusan apa ha bahasa mandarin berai kerja sama dong sama komunis wah masih saudaraan dong sama gspki
11540,1,0,1,0,0,0,0,0,1,1,0,0,biar miskin tp ga jd antek asing dan aseng
11541,1,1,1,0,0,0,0,0,1,1,0,0, babi kau ini yha lahir dari bani babi kau ini lah kau ini ngomong mentei selangkangan majikan kau bini nye selingkuh tahun yg cocok mentri selangkangan tahun coy kau tuduh begitu
11542,1,1,1,0,0,0,0,0,1,1,0,0, tapi kadang ade member yang babi main sedap tekak setiap hari nak dibelanje 
11543,0,0,0,0,0,0,0,0,0,0,0,0, tokohperubahan adalah mereka yang telah memberikan kontribusi nyata berkelanjutan untuk memajukan suatu masyarakat dalam berbagai bidang sepei ekonomi budaya kesehatan dan sebagainya
11544,1,1,0,1,0,0,0,0,1,0,1,0,kayanya kementrian penerangan butuh dibangkitin lagi yutuberselebgram bajingan udah mulai overexposed
11545,1,0,0,1,0,0,0,0,1,0,1,0, namanya juga rezim suka ndan mereka yg buat peraturan mereka juga yg melanggar
11546,0,1,0,0,0,0,0,0,0,0,0,0, pas di cari ga nemu tpi bunyi mulu anjir
11547,0,0,0,0,0,0,0,0,0,0,0,0, yg perlu dipeanyakan jga adlh sikap mardani as yg jg kader paai islam
11548,0,0,0,0,0,0,0,0,0,0,0,0,fadli zon potensi korupsi pilkada lewat dprd lebih kecil
11549,0,0,0,0,0,0,0,0,0,0,0,0,presiden amerika barack hussein obama mendesak putin untuk menarik mundur tentara rusia di ukraina
11550,0,0,0,0,0,0,0,0,0,0,0,0,kita bangga dg prestasi musa la ode abu hanafi hafidz tahun di musabaqah hifzil quran internasional di mesir
11551,0,0,0,0,0,0,0,0,0,0,0,0, dari pantat sapi
11552,0,0,0,0,0,0,0,0,0,0,0,0,blh jg tuh bntu sundul 
11553,0,0,0,0,0,0,0,0,0,0,0,0, takut jaman rezim suhao yang represif aja saya berani koq
11554,1,1,1,0,0,0,0,0,1,1,0,0, bacot lu diyem
11555,0,1,0,0,0,0,0,0,0,0,0,0,jadi inget pernah nonton film piramid gitu rame serem yang lain teriak gue sama temen gue ketawa sudah sinting
11556,0,0,0,0,0,0,0,0,0,0,0,0,mau taawudz dulu biar dijauhkan dari godaan syaiton yang terkutuk 
11558,0,0,0,0,0,0,0,0,0,0,0,0,hai saya hampir mati dalam jamban kerana tergelincir hm
11559,1,0,1,0,0,0,0,0,1,1,0,0,buah simalakama itu bernama asma dewi penyebar sara waktu kampanye anies sandi
11560,0,0,0,0,0,0,0,0,0,0,0,0,nalar yang sehat tidak mungkin berfikir buruk hingga sejauh itu puisi itu ditulis oleh seorang ulama yang mencintai islam seorang ulama yang merindukan islam tumbuh sebagai ajaran kasih sayang dan rahmat bagi seluruh masyarakat di negeri ini percayag
11561,0,1,0,0,0,0,0,0,0,0,0,0, bolot aja biar legenda
11562,0,0,0,0,0,0,0,0,0,0,0,0, yang menyebabkan agama cacat adalah hawa nafsu maka kendalikanlah hawa nafsumu hr asyahaab
11563,0,0,0,0,0,0,0,0,0,0,0,0,jokowi ajak ulama dinginkan suasana jelang pilkada jokowilanjutkan jkfc joinkalsel andreopa aktivitasjokowi kornasjoin joinkalsel cepu supriyanto jokowi join ri join ri
11564,1,1,1,0,0,0,0,0,1,1,0,0, bajingan yablok aje
11565,1,1,1,0,0,0,0,0,1,1,0,0, apasih gajelas lu bangke
11566,0,0,0,0,0,0,0,0,0,0,0,0, lol suster adalah sister sekolah katolik
11567,1,0,1,0,0,0,0,0,1,1,0,0,potret rezim jokowi anti pd umat islam bkn sj di indonesia yg dipimpin tpi bahkan dinegara lain sptr myanmar skrg
11568,0,0,0,0,0,0,0,0,0,0,0,0, makanya kalo pake katakata bermuka dua itu kan kesannya ngga enak karena biasanya sebutan itu untuk nyebut orang munafik
11569,0,1,0,0,0,0,0,0,0,0,0,0, dfd apaan yaallah udik gua
11570,0,1,0,0,0,0,0,0,0,0,0,0, sayang banget kalo gak di share cewek jilbab bro cantik yah padahal haha ngentot di toilet 
11571,1,1,1,0,0,0,0,0,1,1,0,0, ini kunyuk bukan ustadmodal bewokansama ngomong antam antumdoang
11572,0,0,0,0,0,0,0,0,0,0,0,0,saya yakin alumni tidak ada yang menghina ulama yang dihormati dan disegani oleh hrs yang menghina diduga pihak yg mencoba memecah belah umat islam melalui kasus dugaan penistaan agama
11573,0,0,0,0,0,0,0,0,0,0,0,0, saya kira bau busuk itu sudah puluhan tahun tercium saja sampeyan bau mengendusnya baru ini mungkin waktu geng rezim anda berkuasa baunya harum
11574,0,0,0,0,0,0,0,0,0,0,0,0,dari kemunculan hukumhukum yang tidak mencerminkan kepentingan umum sepei uu md yang tentunya mencederai supremasi hukum yang diharapkan ditambah lagi kasus orang hilang yang belum dituntaskan hingga tahun ini
11575,0,0,0,0,0,0,0,0,0,0,0,0, pasti harga akan naikkonsumsi turun tidak ideal lgiekonomi gak tumbuhhuuft
11576,0,1,0,0,0,0,0,0,0,0,0,0, duh gw baru sadar pas praketik jari buat huruf o dan kntl
11577,1,1,1,0,0,0,0,0,1,1,0,0, masa kaga tau princess udik bener 
11578,0,0,0,0,0,0,0,0,0,0,0,0,dulu waktu kelulusan aku ga pernah coretcoret baju cupu ya 
11579,0,0,0,0,0,0,0,0,0,0,0,0, ada undang md pantas mereka buru sahkan uud md sebelum penggantian dpt
11580,1,0,1,0,0,0,0,0,1,1,0,0,barryaje faktanya gubernur aheryawan yg menyelesaikan si mukidi nongol saat peresmian gantipresiden aja dah
11581,1,0,0,1,0,1,0,0,0,0,0,1,tolong bubarkan acara pki tsb 
11582,0,0,0,0,0,0,0,0,0,0,0,0, mode pengalihan isue biar kaya rejim era milenial masih juli tapi tiap hari udah liat trailernya 
11583,0,0,0,0,0,0,0,0,0,0,0,0, lagian di pulau komodo mah lo gabisa main di pantai yang ada ketemu komodobuaya lagi berenang
11584,0,0,0,0,0,0,0,0,0,0,0,0, kalau di inggris dokternya demo justru karena ingin menyelamatkan nhs mereka minta kedatangan dokter baru asing india tidak dipersulit
11585,0,0,0,0,0,0,0,0,0,0,0,0, tulelok le tu yahudi ckp pekanhahahaha
11586,0,1,0,0,0,0,0,0,0,0,0,0, kyulkyung visualnya edan
11587,1,1,1,0,0,0,0,0,1,1,0,0, tai kucing lo ahh pengecut
11588,0,0,0,0,0,0,0,0,0,0,0,0,dalam pp baru itu pemerintah menegaskan ketentuan bahwa pemegang izin usaha peambangan iup dan izin usaha peambangan khusus iupk yang sahamnya dimiliki oleh asing untuk melakukan divestasi saham sampai persen secara b
11589,1,0,1,0,0,0,0,0,1,1,0,0, biar rezim ini lakukan pencitraan terus setelah gantipresiden nanti langsung di proses saja masalah hukumnya karena ada indikasi kerugian negara
11590,0,0,0,0,0,0,0,0,0,0,0,0, parah itu adlh kamu ga akan menemukan saksi bukti pernyataan ilahmu bhw dia adlh ilah yg wajib disembah yg ada hanya narasi oleh orang yg sumbernya berasal dari riwayat spiritual yahudi alias copy paste ilah
11591,1,1,1,0,1,0,0,0,0,1,0,0, emprop mah gelarnya dr haters komplit dicap kafir liberal komunis munafik dll kl kuliah mesti berapa sks tuh gelarnya banyak amat lucu dicap liberal dan komunis barengan otak mana otak 
11592,0,1,0,0,0,0,0,0,0,0,0,0, bulan ga ketemu matematika di hi gue jadi goblok banget gitu
11593,1,1,1,0,0,0,1,0,0,1,0,0, apik elekku kui urusankunek raseneng karo aku yowis mingkem rasah nyangkemsorry nek aku macak picek macak budek karo wong
11594,1,1,0,1,0,1,0,0,0,0,0,1, mereka yg membela china keparat itu tak ubahnya anjing buduk saya pengin marahenyahkan para china keparat di bumi nkri sumpah bagi para china yg hidup di indonesia utk setia tanah airbila mereka tak bersum
11595,0,0,0,0,0,0,0,0,0,0,0,0, harus tau ya emang saya juga asal gas hahaha aslinya anaknya buta arah sama gak tau tempat selain domisili mun
11596,1,0,0,1,1,0,0,0,0,0,1,0, hti sudah jelas bakal didukung sama lawan politik jokowi tujuan utamanya kudeta turunkan jokowi aksinaga
11597,1,1,1,0,0,0,1,0,0,1,0,0, anda yg idiot nuduh org bloon kenyataannya sih demi membela seseorang rela pakai data bohong editan amp rekayasa
11598,0,0,0,0,0,0,0,0,0,0,0,0, jadi presiden kan berai harus punya kemampuan kecerdasan kepandaian dan wawasan yang lebih dari orang biasa
11599,0,0,0,0,0,0,0,0,0,0,0,0,maunya gantipresiden dan kami akan mendukung pilihan rakyat dan ulama semoga pilihannya utk prabowoanismatta inshaa allah
11600,0,1,0,0,0,0,0,0,0,0,0,0,ngeue eue
11601,1,1,0,1,0,1,0,0,0,0,1,0, waaah ibu kau si prq gerwani di gnkbenkz babi sipit bijimane bentuk adikmu nanti ya choong kau aja udah hancur hasil dintht kuda bijimane sama babi cipiit ngooaaahahaaa fantas
11602,1,1,1,0,0,0,0,0,1,1,0,0, dasar setan
11603,0,0,0,0,0,0,0,0,0,0,0,0, evolusi dari cupu cool cool nya kyk es di tengah gurun 
11604,0,0,0,0,0,0,0,0,0,0,0,0,hideyoshi nobunaga ieyashu paling banyak diremehkan adalah hideyoshi dia yang bisa membuat burung bisupun bersuka bernyanyi untuknya engkau paham sayang
11605,0,0,0,0,0,0,0,0,0,0,0,0, ini ide unik peama sepanjang sejarah indonesia untuk kumpulkan impian masyarakat dari setiap propinsi di indonesia
11606,0,0,0,0,0,0,0,0,0,0,0,0,atas dasar hukum apa
11607,1,0,1,0,0,0,0,0,1,1,0,0,selamat hari kaini untuk seluruh wanita di indonesia dan gantipresiden
11608,0,0,0,0,0,0,0,0,0,0,0,0,komunis dan liberalis membentuk garis yang melalui ujung barat dan timur bumi bermula dari arah utara menuju selatan beemu di tanah ini tapi keduaduanya hancur tanpa ada yang keluar jadi pemenang sementara banyak negeri besar yang jatuh kedalam pro
11609,0,0,0,0,0,0,0,0,0,0,0,0,new post festival pesona tambora angkat eksotisme alam dan budaya dompu dan bima has been published on paradiso 
11610,0,0,0,0,0,0,0,0,0,0,0,0, hehe malah dari hasil yg pernah saya baca dan dari diskusi sama beberapa teman bkn syiah saja juga liberal dan komunis dan indonesia sedang dlm himpitan syiah liberal dan komunis kalau pendapat banyak org kalau gak sal
11611,1,1,0,1,0,0,0,0,1,0,1,0, betul bang nanti kumpulan manusia songong itu mengklaim merasa paling pintar dan hebat buat jakaa gerombolan kampretttt nasi bungkus dan kencing onta
11612,1,0,1,0,0,0,0,0,1,1,0,0, hoax adalah ari ari politik pak jokowi kebohongan sama dengan hoax hoax adalah kita wakwaww
11613,1,0,1,0,0,0,0,0,1,1,0,0, dulu zaman sby gampang korupsi bisa beli mobil dan tanah
11614,0,0,0,0,0,0,0,0,0,0,0,0, nabi aja dikejarkejar dan dinistakan oleh orang kafir dari dulu ampe sekarang terus kita disuruh menyanjung orang yang jelas memusuhi agama ini akal sehat mana akal sehat
11615,0,0,0,0,0,0,0,0,0,0,0,0,ibaratnya sekarang gaya hidup dan budaya asli mereka telah hilang dan benarbenar kehilangan jati dirinya
11616,0,0,0,0,0,0,0,0,0,0,0,0,para teroris ingin masuk surga secara instan dg melakukan bom bunuh diri yg mreka sebut jihadmereka pikir hidup semudah itu 
11617,1,0,1,0,0,0,0,0,1,1,0,0, tidak ada yg menghina siapaapa selain perbuatan seseorang itu sendiri jadi coba lihat sikap bapak yang diktator
11618,0,0,0,0,0,0,0,0,0,0,0,0, ftv gitu ya judulnya monyet cantik dan majikannya bodor 
11619,1,0,0,1,0,0,0,0,1,0,1,0,lulusan s mrka panggil prof gt ketum paai mrka panggil presiden gt org gk bisa ngaji mrka panggil ustad gt sang pemborong kasus tersangka mereka panggil ulama gt ini namanya du
11620,0,0,0,0,0,0,0,0,0,0,0,0,harga minyak naik dipicu penguatan wall street waa ekonomi
11621,0,0,0,0,0,0,0,0,0,0,0,0, utk ka
11622,0,0,0,0,0,0,0,0,0,0,0,0, kalo mw buat poros alternatif bs duet tgbahy atau sebaliknya ahytgb ahy dri militer amp urusan diplomasi luar negeri sea perwakilan indonesia barat tgb dari ulama yg berilmu bisa kembangkan ekonomi dan sosial di da
11624,0,0,0,0,0,0,0,0,0,0,0,0, smp bom
11626,1,1,1,0,0,1,0,0,0,1,0,0, jawab nya gampang itu presiden mu dihina china bangsat kamu kok diam apa si munafik lagi bisu 
11627,0,1,0,0,0,0,0,0,0,0,0,0, mampus da blm sempet ntn thx you
11628,0,1,0,0,0,0,0,0,0,0,0,0, btw ini radha bajingan ga sih wqwq dat muahnya wqwqwq 
11629,1,1,1,0,0,0,0,0,1,1,0,0,dulu manis sopan terus gemes gitu adik material makamya dulu lu masuk jajaran my top sissy tapi sekarang najis jijay bajay gaada manisnya gada gemesnya asu asuan terus kerjaannya udah gue lepeh juga lah dr jajaran adik gue mon maap w
11630,0,0,0,0,0,0,0,0,0,0,0,0, katanya anti asing dolar minggat harusnya sukuran dong malah mumet doa toa dan ayat solusi segala macam persoalan sekalipun produktivitas minim tapi tuntutan setinggi langit
11631,1,1,0,1,0,1,0,0,0,0,0,1,mereka itu keji dan biadab ganyang pki dan paham komunis di nkri 
11632,1,1,0,1,0,0,0,0,1,0,1,0, pantas saja para kecebong benci sama pak kivlan dan pak prabowo
11633,0,0,0,0,0,0,0,0,0,0,0,0, iya baru rezim sekarang ya 
11634,1,1,0,1,1,0,0,0,0,0,1,0,dasar kafir laknatullah
11635,0,1,0,0,0,0,0,0,0,0,0,0, bokep auto no titit siap temennya lulove
11636,1,1,1,0,0,0,0,0,1,1,0,0,yang bejat lu gabisa ngurus keluarga gausah nyalahin orang dipiara
11637,1,0,1,0,0,0,0,0,1,1,0,0, prabowo mesti tanggung jawab bangun lagi itu sekolah
11638,0,0,0,0,0,0,0,0,0,0,0,0,din syamsuddin berharap konsep wasatiyah islam bisa menjadi ciri dan identitas umat islam di tingkat nasional masingmasing negara maupun di tingkat global muslimpro kttulama kttislamwasatiyyah indonesiabisa indonesiabeoleransi 
11639,1,1,1,0,0,0,0,0,1,1,0,0, kasihannya orang ini sebentar lagi masuk rsjbisa bisanya menganggap ahok di cintai rakyatrakyat yang mana cinta mulut jamban sampah pada tempatnyaandai berani jujursudah masuk
11640,0,0,0,0,0,0,0,0,0,0,0,0,ktt ulama dan cendekiawan muslim dunia akan terbitkan risalah bogor 
11641,0,1,0,0,0,0,0,0,0,0,0,0,yf siapapun ngewe yok bete banget gua
11642,1,1,1,0,0,0,0,0,1,1,0,0, korban cuci otak maijen k kunyuk
11643,0,0,0,0,0,0,0,0,0,0,0,0, tadi saya nonton ant man di garut xxi dan distudio mohon di perbaiki karna dilayarnya itu kaya ada yg cacat setitik gitu tapi itu cukup mengganggu mohon segera di perbaiki layarnya
11644,0,0,0,0,0,0,0,0,0,0,0,0, umat mending jd kristen deh kl akan di klaim umat yg ngikut pks dan rijik sihab
11645,1,1,0,1,0,0,0,0,1,0,1,0, tipiwan tipi favorit kaum fiksi yg dungu 
11646,0,0,0,0,0,0,0,0,0,0,0,0, dua duanya bukan cebong
11647,0,1,0,0,0,0,0,0,0,0,0,0, kebaca mau nete
11648,0,0,0,0,0,0,0,0,0,0,0,0, kreasi kreatif keas dan koran bekas lynde sitepu rp bukugpu
11649,0,1,0,0,0,0,0,0,0,0,0,0, habis jogging pagi kebelet ngentot retweet say 
11650,1,1,1,0,0,0,0,0,1,1,0,0, miris presiden negara besar ini tak berdaya ter kacung kan
11651,0,0,0,0,0,0,0,0,0,0,0,0, di negara lain adalah aktifis yang dekat dengan penguasayg saya tau aktifis itu bekerja untuk kaum teindas kalau dekat dengan rezim kemungkinan adalah aktifis palsu
11652,0,0,0,0,0,0,0,0,0,0,0,0, dipersilahkan untuk melakukannya dipersilahkan barulah ia menghampaskan bokong tepat ke sofa di hadapan sang wira memposisikan diri senyama
11653,1,0,1,0,0,0,0,0,1,0,0,1,wooy warga jangan bawa bocahemak yaok turunkan jokowi
11654,1,1,1,0,1,0,0,0,0,1,0,0, gapain di pusing goblok aja elu nya mengexpose zionisme keparat itu jgn elu yg expose berita kayak gini orang gila yg senangnya mengadudombakan orang lain
11655,0,0,0,0,0,0,0,0,0,0,0,0, analisa yg gegabah hanya mendasarkan hasil survey bisa menyimpulkan rupiah bakal menguat tajam amp foreign inflow akan meningkat tajam in fact di era rejim ini dana asing minus bahkan sdh dana asing di era sby sdh banyk berkurang
11656,0,0,0,0,0,0,0,0,0,0,0,0, gapapa asal jangan buta cinta 
11657,0,0,0,0,0,0,0,0,0,0,0,0,ngajar les di tempat baru anak cc uuuu so cute tipikal ideal noona pinter banget mtk nya ganteng sipit tinggi dan atletis aku mau punya anak satu kek gt ya lord
11658,0,1,0,0,0,0,0,0,0,0,0,0,kenapa ya orang indonesia ini disuruh teib susah banget salah satu contohnya adalah teib untuk tidak naik ke krl sebelum penumpang yang mau turun selesai semua saking seringnya nemu orangorang brengsek kayak gitu di stasiun saya sampai kepikiran untuk nyiapin kata makian
11659,1,0,0,1,0,0,0,0,1,0,1,0, ini kerja usul bubarkan dprkerjanya tdk mewakili rakyat korup melindungi koruptor dll
